00000000  0.000000E+00  0.000000E+00  0.000000E+00  0.140900E-04  0.201722E-05  0.161072E-04  0.600000E-02  0.600000E-02  0.600000E-02  0.000000E+00
00000100  0.130381E-06  0.515632E-04  0.516936E-04  0.140900E-04  0.201722E-05  0.161072E-04  0.600101E-02  0.600000E-02  0.600000E-02  0.290251E+07
00000200  0.245794E-06  0.515714E-04  0.518172E-04  0.140900E-04  0.201722E-05  0.161072E-04  0.600221E-02  0.600000E-02  0.600000E-02  0.232056E+07
00000300  0.416951E-06  0.515831E-04  0.520001E-04  0.140900E-04  0.201722E-05  0.161072E-04  0.600363E-02  0.600000E-02  0.600000E-02  0.231558E+07
00000400  0.664780E-06  0.515974E-04  0.522621E-04  0.140900E-04  0.201722E-05  0.161072E-04  0.600529E-02  0.600000E-02  0.600000E-02  0.379080E+07
00000500  0.928546E-06  0.516142E-04  0.525428E-04  0.140900E-04  0.201722E-05  0.161072E-04  0.600715E-02  0.600000E-02  0.600000E-02  0.486786E+07
00000600  0.136561E-05  0.516323E-04  0.529979E-04  0.140900E-04  0.201722E-05  0.161072E-04  0.600936E-02  0.600000E-02  0.600000E-02  0.774864E+07
00000700  0.186088E-05  0.516523E-04  0.535131E-04  0.140900E-04  0.201722E-05  0.161072E-04  0.601227E-02  0.600000E-02  0.600000E-02  0.956421E+07
00000800  0.255231E-05  0.516769E-04  0.542292E-04  0.140900E-04  0.201722E-05  0.161072E-04  0.601647E-02  0.600000E-02  0.600000E-02  0.120844E+08
00000900  0.357051E-05  0.517080E-04  0.552785E-04  0.140900E-04  0.201722E-05  0.161072E-04  0.602210E-02  0.600000E-02  0.600000E-02  0.211483E+08
00001000  0.544728E-05  0.517675E-04  0.572148E-04  0.140900E-04  0.201722E-05  0.161072E-04  0.602972E-02  0.600000E-02  0.600000E-02  0.276078E+08
00001100  0.142522E-04  0.522559E-04  0.665081E-04  0.140900E-04  0.201722E-05  0.161072E-04  0.603917E-02  0.600000E-02  0.600000E-02  0.920173E+08
