00000000  0.000000E+00  0.000000E+00  0.000000E+00  0.140938E-04  0.201721E-05  0.161110E-04  0.600000E-02  0.600000E-02  0.600000E-02  0.000000E+00
00000100  0.510978E-07  0.516573E-04  0.517084E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.600106E-02  0.600000E-02  0.600000E-02  0.832084E+06
00000200  0.521786E-07  0.516744E-04  0.517266E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.600212E-02  0.600000E-02  0.600000E-02  0.424024E+06
00000300  0.604309E-07  0.516981E-04  0.517585E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.600316E-02  0.600000E-02  0.600000E-02  0.485550E+06
00000400  0.655998E-07  0.517250E-04  0.517906E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.600416E-02  0.600000E-02  0.600000E-02  0.530569E+06
00000500  0.691667E-07  0.517564E-04  0.518255E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.600513E-02  0.600000E-02  0.600000E-02  0.559433E+06
00000600  0.714200E-07  0.517902E-04  0.518616E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.600608E-02  0.600000E-02  0.600000E-02  0.536849E+06
00000700  0.677793E-07  0.518264E-04  0.518942E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.600702E-02  0.600000E-02  0.600000E-02  0.445707E+06
00000800  0.659178E-07  0.518658E-04  0.519318E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.600794E-02  0.600000E-02  0.600000E-02  0.439139E+06
00000900  0.648422E-07  0.519057E-04  0.519706E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.600882E-02  0.600000E-02  0.600000E-02  0.435997E+06
00001000  0.645747E-07  0.519455E-04  0.520101E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.600965E-02  0.600000E-02  0.600000E-02  0.438119E+06
00001100  0.655897E-07  0.519854E-04  0.520510E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.601042E-02  0.600000E-02  0.600000E-02  0.422880E+06
00001200  0.681971E-07  0.520252E-04  0.520934E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.601114E-02  0.600000E-02  0.600000E-02  0.420877E+06
00001300  0.723479E-07  0.520650E-04  0.521373E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.601181E-02  0.600000E-02  0.600000E-02  0.424796E+06
00001400  0.772543E-07  0.521046E-04  0.521819E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.601242E-02  0.600000E-02  0.600000E-02  0.423046E+06
00001500  0.817496E-07  0.521449E-04  0.522266E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.601298E-02  0.600000E-02  0.600000E-02  0.109105E+07
00001600  0.863811E-07  0.521868E-04  0.522731E-04  0.140938E-04  0.201721E-05  0.161110E-04  0.601349E-02  0.600000E-02  0.600000E-02  0.615438E+06
