00000000  0.000000E+00  0.000000E+00  0.000000E+00  0.140938E-04  0.201721E-05  0.161110E-04  0.600000E-02  0.600000E-02  0.600000E-02  0.000000E+00
00000100  0.158592E-06  0.516445E-04  0.518031E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.600108E-02  0.600000E-02  0.600000E-02  0.197508E+07
00000200  0.392412E-06  0.516462E-04  0.520386E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.600234E-02  0.600000E-02  0.600000E-02  0.239353E+07
00000300  0.882417E-06  0.516549E-04  0.525373E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.600417E-02  0.600000E-02  0.600000E-02  0.226368E+07
00000400  0.150839E-05  0.516660E-04  0.531744E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.600680E-02  0.600000E-02  0.600000E-02  0.203611E+07
00000500  0.218787E-05  0.516790E-04  0.538669E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.601015E-02  0.600000E-02  0.600000E-02  0.213145E+07
00000600  0.295514E-05  0.516942E-04  0.546494E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.601397E-02  0.600000E-02  0.600000E-02  0.254111E+07
00000700  0.393070E-05  0.517103E-04  0.556410E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.601872E-02  0.600000E-02  0.600000E-02  0.332752E+07
00000800  0.522690E-05  0.517267E-04  0.569536E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.602460E-02  0.600000E-02  0.600000E-02  0.391039E+07
00000900  0.629209E-05  0.517443E-04  0.580364E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.603256E-02  0.600000E-02  0.600000E-02  0.511113E+07
00001000  0.730185E-05  0.517641E-04  0.590660E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.604298E-02  0.600000E-02  0.600000E-02  0.591891E+07
00001100  0.919326E-05  0.517880E-04  0.609813E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.605659E-02  0.600000E-02  0.600000E-02  0.759639E+07
00001200  0.113220E-04  0.518181E-04  0.631401E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.607314E-02  0.600000E-02  0.600000E-02  0.113794E+08
00001300  0.150044E-04  0.518749E-04  0.668794E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.609253E-02  0.600000E-02  0.600000E-02  0.144774E+08
00001400  0.194428E-04  0.521127E-04  0.715555E-04  0.140938E-04  0.201721E-05  0.161111E-04  0.611562E-02  0.600000E-02  0.600000E-02  0.237049E+08
00001500  0.727279E-04  0.545809E-04  0.127309E-03  0.140938E-04  0.201721E-05  0.161111E-04  0.614400E-02  0.600000E-02  0.600000E-02  0.323159E+08
