# Timestep Ixx Iyy Izz Ixy Ixz Iyz Wall Velocity
00000000  0.128135E-13  0.128135E-13  0.128135E-13 -0.394430E-30  0.887469E-30  0.788861E-30  0.500000E+01
00000100  0.128214E-13  0.128180E-13  0.128179E-13 -0.233180E-22 -0.283990E-27 -0.156552E-22  0.500000E+01
00000200  0.128363E-13  0.128248E-13  0.128247E-13 -0.249426E-22 -0.242476E-27 -0.205940E-22  0.500000E+01
00000300  0.128667E-13  0.128317E-13  0.128316E-13 -0.743776E-22  0.433992E-22 -0.108170E-22  0.500000E+01
00000400  0.129172E-13  0.128348E-13  0.128347E-13 -0.229268E-21  0.181537E-21 -0.108744E-21  0.500000E+01
00000500  0.129849E-13  0.128325E-13  0.128321E-13 -0.379066E-21  0.316816E-21 -0.108671E-21  0.500000E+01
00000600  0.130729E-13  0.128281E-13  0.128275E-13 -0.672518E-21  0.569846E-21 -0.922347E-22  0.500000E+01
00000700  0.132022E-13  0.128306E-13  0.128295E-13 -0.101861E-20  0.941890E-21  0.818144E-22  0.500000E+01
00000800  0.133796E-13  0.128543E-13  0.128527E-13 -0.901401E-21  0.983163E-21  0.243595E-21  0.500000E+01
00000900  0.136209E-13  0.128818E-13  0.128793E-13 -0.978802E-21  0.106373E-20  0.436851E-21  0.500000E+01
00001000  0.139559E-13  0.129250E-13  0.129213E-13 -0.131348E-20  0.175314E-20  0.702995E-22  0.500000E+01
00001100  0.144115E-13  0.130064E-13  0.130018E-13 -0.952495E-21  0.128050E-20 -0.519791E-21  0.500000E+01
00001200  0.149635E-13  0.131344E-13  0.131289E-13 -0.137831E-21  0.104233E-20 -0.217065E-20  0.500000E+01
00001300  0.156479E-13  0.133360E-13  0.133290E-13  0.454963E-22  0.208257E-20 -0.590544E-20  0.500000E+01
00001400  0.164646E-13  0.135986E-13  0.135922E-13 -0.402219E-20 -0.467051E-20 -0.399421E-20  0.500000E+01
00001500  0.174377E-13  0.139853E-13  0.139765E-13 -0.607283E-20  0.497320E-19 -0.296355E-19  0.500000E+01
