00000000  0.000000E+00  0.000000E+00  0.000000E+00  0.141093E-04  0.201719E-05  0.161265E-04  0.600000E-02  0.600000E-02  0.600000E-02  0.000000E+00
00000100  0.889249E-07  0.518370E-04  0.519259E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.600132E-02  0.600000E-02  0.600000E-02  0.276918E+06
00000200  0.106160E-06  0.518578E-04  0.519639E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.600274E-02  0.600000E-02  0.600000E-02  0.227775E+06
00000300  0.107417E-06  0.518869E-04  0.519943E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.600417E-02  0.600000E-02  0.600000E-02  0.220938E+06
00000400  0.106150E-06  0.519197E-04  0.520258E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.600557E-02  0.600000E-02  0.600000E-02  0.217045E+06
00000500  0.106130E-06  0.519555E-04  0.520616E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.600692E-02  0.600000E-02  0.600000E-02  0.221467E+06
00000600  0.110559E-06  0.519956E-04  0.521062E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.600820E-02  0.600000E-02  0.600000E-02  0.223554E+06
00000700  0.119038E-06  0.520400E-04  0.521590E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.600941E-02  0.600000E-02  0.600000E-02  0.223477E+06
00000800  0.128862E-06  0.520873E-04  0.522162E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601053E-02  0.600000E-02  0.600000E-02  0.223457E+06
00000900  0.137233E-06  0.521359E-04  0.522731E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601156E-02  0.600000E-02  0.600000E-02  0.225811E+06
00001000  0.142632E-06  0.521835E-04  0.523261E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601250E-02  0.600000E-02  0.600000E-02  0.232277E+06
00001100  0.145562E-06  0.522291E-04  0.523746E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601332E-02  0.600000E-02  0.600000E-02  0.236321E+06
00001200  0.147254E-06  0.522724E-04  0.524196E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601403E-02  0.600000E-02  0.600000E-02  0.237317E+06
00001300  0.148781E-06  0.523140E-04  0.524628E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601462E-02  0.600000E-02  0.600000E-02  0.246704E+06
00001400  0.152056E-06  0.523546E-04  0.525066E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601511E-02  0.600000E-02  0.600000E-02  0.258498E+06
00001500  0.159939E-06  0.523939E-04  0.525539E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601550E-02  0.600000E-02  0.600000E-02  0.266279E+06
00001600  0.172229E-06  0.524319E-04  0.526041E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601582E-02  0.600000E-02  0.600000E-02  0.262506E+06
00001700  0.181635E-06  0.524687E-04  0.526504E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601612E-02  0.600000E-02  0.600000E-02  0.245553E+06
00001800  0.180392E-06  0.525048E-04  0.526852E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601640E-02  0.600000E-02  0.600000E-02  0.233739E+06
00001900  0.181233E-06  0.525408E-04  0.527220E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601664E-02  0.600000E-02  0.600000E-02  0.230297E+06
00002000  0.189167E-06  0.525772E-04  0.527663E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601690E-02  0.600000E-02  0.600000E-02  0.217509E+06
00002100  0.205746E-06  0.526145E-04  0.528202E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601723E-02  0.600000E-02  0.600000E-02  0.313879E+06
00002200  0.241708E-06  0.526517E-04  0.528934E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601773E-02  0.600000E-02  0.600000E-02  0.319816E+06
00002300  0.246237E-06  0.526945E-04  0.529408E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601846E-02  0.600000E-02  0.600000E-02  0.253047E+06
00002400  0.242910E-06  0.527370E-04  0.529799E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.601934E-02  0.600000E-02  0.600000E-02  0.275254E+06
00002500  0.233740E-06  0.527711E-04  0.530048E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.602018E-02  0.600000E-02  0.600000E-02  0.288282E+06
00002600  0.221054E-06  0.528004E-04  0.530215E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.602091E-02  0.600000E-02  0.600000E-02  0.263702E+06
00002700  0.214007E-06  0.528276E-04  0.530416E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.602154E-02  0.600000E-02  0.600000E-02  0.260884E+06
00002800  0.220710E-06  0.528534E-04  0.530741E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.602208E-02  0.600000E-02  0.600000E-02  0.533557E+06
00002900  0.220076E-06  0.528797E-04  0.530998E-04  0.141093E-04  0.201719E-05  0.161265E-04  0.602263E-02  0.600000E-02  0.600000E-02  0.520356E+06
