# Timestep Ixx Iyy Izz Ixy Ixz Iyz Wall Velocity
00007100  0.152685E-13  0.120841E-13  0.120834E-13  0.302555E-19 -0.311992E-19 -0.231270E-19  0.500000E+01
00007200  0.152501E-13  0.120850E-13  0.120842E-13  0.343072E-19 -0.364997E-19 -0.263925E-19  0.500000E+01
00007300  0.152291E-13  0.120862E-13  0.120852E-13  0.385119E-19 -0.426105E-19 -0.296591E-19  0.500000E+01
00007400  0.152052E-13  0.120876E-13  0.120865E-13  0.432065E-19 -0.506942E-19 -0.333617E-19  0.500000E+01
00007500  0.151785E-13  0.120895E-13  0.120883E-13  0.493066E-19 -0.595073E-19 -0.375531E-19  0.500000E+01
00007600  0.151490E-13  0.120921E-13  0.120909E-13  0.564453E-19 -0.703395E-19 -0.430613E-19  0.500000E+01
00007700  0.151168E-13  0.120952E-13  0.120940E-13  0.668644E-19 -0.864991E-19 -0.515185E-19  0.500000E+01
00007800  0.150820E-13  0.120989E-13  0.120977E-13  0.788751E-19 -0.104254E-18 -0.627153E-19  0.500000E+01
00007900  0.150450E-13  0.121029E-13  0.121017E-13  0.912577E-19 -0.122417E-18 -0.757260E-19  0.500000E+01
00008000  0.150058E-13  0.121073E-13  0.121060E-13  0.103283E-18 -0.140588E-18 -0.889730E-19  0.500000E+01
00008100  0.149646E-13  0.121120E-13  0.121108E-13  0.114398E-18 -0.158245E-18 -0.100919E-18  0.500000E+01
00008200  0.149213E-13  0.121173E-13  0.121161E-13  0.123486E-18 -0.174083E-18 -0.110096E-18  0.500000E+01
00008300  0.148763E-13  0.121230E-13  0.121218E-13  0.130026E-18 -0.187852E-18 -0.116497E-18  0.500000E+01
00008400  0.148297E-13  0.121291E-13  0.121281E-13  0.135535E-18 -0.200742E-18 -0.121574E-18  0.500000E+01
00008500  0.147816E-13  0.121359E-13  0.121350E-13  0.139825E-18 -0.211805E-18 -0.125304E-18  0.500000E+01
00008600  0.147321E-13  0.121431E-13  0.121423E-13  0.143576E-18 -0.221667E-18 -0.128688E-18  0.500000E+01
00008700  0.146812E-13  0.121508E-13  0.121502E-13  0.146271E-18 -0.229987E-18 -0.131035E-18  0.500000E+01
00008800  0.146290E-13  0.121588E-13  0.121587E-13  0.149155E-18 -0.238440E-18 -0.133587E-18  0.500000E+01
00008900  0.145755E-13  0.121674E-13  0.121677E-13  0.150432E-18 -0.244699E-18 -0.135948E-18  0.500000E+01
00009000  0.145208E-13  0.121765E-13  0.121774E-13  0.151665E-18 -0.251424E-18 -0.139050E-18  0.500000E+01
00009100  0.144652E-13  0.121862E-13  0.121878E-13  0.154643E-18 -0.259106E-18 -0.142401E-18  0.500000E+01
00009200  0.144088E-13  0.121966E-13  0.121990E-13  0.158069E-18 -0.267850E-18 -0.146770E-18  0.500000E+01
00009300  0.143527E-13  0.122082E-13  0.122115E-13  0.161667E-18 -0.276973E-18 -0.151363E-18  0.500000E+01
00009400  0.142961E-13  0.122204E-13  0.122245E-13  0.167068E-18 -0.287316E-18 -0.157701E-18  0.500000E+01
00009500  0.142387E-13  0.122329E-13  0.122380E-13  0.173199E-18 -0.298166E-18 -0.165136E-18  0.500000E+01
00009600  0.141808E-13  0.122461E-13  0.122522E-13  0.179384E-18 -0.307760E-18 -0.174256E-18  0.500000E+01
00009700  0.141226E-13  0.122597E-13  0.122669E-13  0.184258E-18 -0.316647E-18 -0.183613E-18  0.500000E+01
00009800  0.140643E-13  0.122739E-13  0.122824E-13  0.188563E-18 -0.326572E-18 -0.192707E-18  0.500000E+01
00009900  0.140059E-13  0.122887E-13  0.122985E-13  0.191546E-18 -0.334493E-18 -0.201622E-18  0.500000E+01
00010000  0.139476E-13  0.123041E-13  0.123152E-13  0.194402E-18 -0.341188E-18 -0.211160E-18  0.500000E+01
00010100  0.138896E-13  0.123199E-13  0.123325E-13  0.197792E-18 -0.347407E-18 -0.221090E-18  0.500000E+01
00010200  0.138320E-13  0.123363E-13  0.123503E-13  0.199941E-18 -0.353046E-18 -0.231015E-18  0.500000E+01
00010300  0.137747E-13  0.123530E-13  0.123685E-13  0.201267E-18 -0.357606E-18 -0.240975E-18  0.500000E+01
00010400  0.137177E-13  0.123701E-13  0.123871E-13  0.200203E-18 -0.359355E-18 -0.252123E-18  0.500000E+01
00010500  0.136615E-13  0.123873E-13  0.124060E-13  0.198310E-18 -0.361008E-18 -0.262823E-18  0.500000E+01
00010600  0.136060E-13  0.124050E-13  0.124253E-13  0.195458E-18 -0.362070E-18 -0.272175E-18  0.500000E+01
00010700  0.135513E-13  0.124231E-13  0.124451E-13  0.192145E-18 -0.364563E-18 -0.279814E-18  0.500000E+01
00010800  0.134973E-13  0.124416E-13  0.124653E-13  0.187348E-18 -0.364662E-18 -0.287259E-18  0.500000E+01
00010900  0.134443E-13  0.124604E-13  0.124857E-13  0.181709E-18 -0.365062E-18 -0.294363E-18  0.500000E+01
00011000  0.133925E-13  0.124795E-13  0.125065E-13  0.175336E-18 -0.365455E-18 -0.300691E-18  0.500000E+01
00011100  0.133417E-13  0.124989E-13  0.125275E-13  0.168618E-18 -0.365019E-18 -0.305569E-18  0.500000E+01
00011200  0.132919E-13  0.125183E-13  0.125485E-13  0.162234E-18 -0.364364E-18 -0.309517E-18  0.500000E+01
00011300  0.132432E-13  0.125380E-13  0.125697E-13  0.154849E-18 -0.362391E-18 -0.312998E-18  0.500000E+01
00011400  0.131959E-13  0.125577E-13  0.125909E-13  0.147736E-18 -0.358498E-18 -0.316005E-18  0.500000E+01
00011500  0.131499E-13  0.125774E-13  0.126121E-13  0.141185E-18 -0.352896E-18 -0.317456E-18  0.500000E+01
00011600  0.131053E-13  0.125969E-13  0.126329E-13  0.134105E-18 -0.346846E-18 -0.318235E-18  0.500000E+01
00011700  0.130619E-13  0.126162E-13  0.126534E-13  0.123507E-18 -0.340296E-18 -0.319425E-18  0.500000E+01
00011800  0.130200E-13  0.126352E-13  0.126734E-13  0.112864E-18 -0.333395E-18 -0.319311E-18  0.500000E+01
00011900  0.129799E-13  0.126538E-13  0.126929E-13  0.102841E-18 -0.326931E-18 -0.317759E-18  0.500000E+01
00012000  0.129414E-13  0.126720E-13  0.127120E-13  0.931761E-19 -0.319838E-18 -0.314593E-18  0.500000E+01
00012100  0.129043E-13  0.126902E-13  0.127310E-13  0.820613E-19 -0.311358E-18 -0.310569E-18  0.500000E+01
00012200  0.128685E-13  0.127080E-13  0.127496E-13  0.697695E-19 -0.303328E-18 -0.305794E-18  0.500000E+01
00012300  0.128341E-13  0.127253E-13  0.127675E-13  0.559735E-19 -0.293799E-18 -0.301594E-18  0.500000E+01
00012400  0.128010E-13  0.127417E-13  0.127845E-13  0.431391E-19 -0.284074E-18 -0.296321E-18  0.500000E+01
00012500  0.127693E-13  0.127572E-13  0.128004E-13  0.295166E-19 -0.274456E-18 -0.289223E-18  0.500000E+01
00012600  0.127393E-13  0.127720E-13  0.128155E-13  0.149953E-19 -0.265910E-18 -0.285589E-18  0.500000E+01
00012700  0.127110E-13  0.127863E-13  0.128301E-13  0.149820E-20 -0.256483E-18 -0.284871E-18  0.500000E+01
00012800  0.126841E-13  0.127998E-13  0.128439E-13 -0.130882E-19 -0.246644E-18 -0.285543E-18  0.500000E+01
00012900  0.126588E-13  0.128127E-13  0.128569E-13 -0.273713E-19 -0.236912E-18 -0.284810E-18  0.500000E+01
00013000  0.126353E-13  0.128248E-13  0.128691E-13 -0.295349E-19 -0.243283E-18 -0.281847E-18  0.500000E+01
00013100  0.126137E-13  0.128361E-13  0.128803E-13  0.371500E-22 -0.282842E-18 -0.265968E-18  0.500000E+01
00013200  0.125939E-13  0.128464E-13  0.128906E-13  0.262991E-19 -0.341580E-18 -0.252997E-18  0.500000E+01
00013300  0.125759E-13  0.128559E-13  0.129000E-13  0.227630E-19 -0.453920E-18 -0.264296E-18  0.500000E+01
00013400  0.125597E-13  0.128644E-13  0.129084E-13  0.212597E-19 -0.548380E-18 -0.272335E-18  0.500000E+01
00013500  0.125455E-13  0.128719E-13  0.129156E-13  0.245355E-19 -0.628682E-18 -0.271276E-18  0.500000E+01
00013600  0.125330E-13  0.128782E-13  0.129215E-13  0.334370E-20 -0.688275E-18 -0.277820E-18  0.500000E+01
00013700  0.125221E-13  0.128837E-13  0.129263E-13 -0.168372E-19 -0.719209E-18 -0.289252E-18  0.500000E+01
00013800  0.125128E-13  0.128882E-13  0.129300E-13 -0.618553E-19 -0.758255E-18 -0.311454E-18  0.500000E+01
