# Timestep Ixx Iyy Izz Ixy Ixz Iyz Wall Velocity
00000000  0.127291E-13  0.127291E-13  0.127291E-13  0.788861E-30  0.690253E-29 -0.161716E-28  0.500000E+01
00001000  0.127306E-13  0.127283E-13  0.127283E-13 -0.515802E-25  0.131838E-24 -0.180066E-24  0.500000E+01
00002000  0.127351E-13  0.127261E-13  0.127261E-13  0.975725E-25  0.740973E-24 -0.129715E-23  0.500000E+01
00003000  0.127422E-13  0.127226E-13  0.127226E-13 -0.381260E-24  0.926732E-24 -0.800048E-24  0.500000E+01
00004000  0.127520E-13  0.127178E-13  0.127178E-13 -0.167846E-23  0.107094E-23  0.152013E-23  0.500000E+01
00005000  0.127641E-13  0.127118E-13  0.127118E-13 -0.290269E-23  0.108190E-23  0.507255E-23  0.500000E+01
00006000  0.127786E-13  0.127048E-13  0.127048E-13 -0.396934E-23  0.844403E-24  0.947839E-23  0.500000E+01
00007000  0.127953E-13  0.126968E-13  0.126968E-13 -0.477069E-23  0.562208E-24  0.137097E-22  0.500000E+01
00008000  0.128139E-13  0.126879E-13  0.126879E-13 -0.553248E-23  0.279905E-24  0.178166E-22  0.500000E+01
00009000  0.128346E-13  0.126781E-13  0.126781E-13 -0.660376E-23  0.392543E-24  0.217208E-22  0.500000E+01
00010000  0.128570E-13  0.126676E-13  0.126676E-13 -0.868295E-23  0.186271E-24  0.250353E-22  0.500000E+01
00011000  0.128812E-13  0.126565E-13  0.126565E-13 -0.235681E-22 -0.412232E-24  0.277309E-22  0.499941E+01
00012000  0.129072E-13  0.126447E-13  0.126447E-13 -0.390675E-22  0.338015E-24  0.269775E-22  0.499891E+01
00013000  0.129348E-13  0.126323E-13  0.126323E-13 -0.589995E-22  0.146709E-23  0.241190E-22  0.499850E+01
00014000  0.129639E-13  0.126195E-13  0.126195E-13 -0.762663E-22  0.168823E-23  0.159530E-22  0.499819E+01
00015000  0.129946E-13  0.126062E-13  0.126061E-13 -0.962908E-22 -0.827762E-24  0.613648E-23  0.499798E+01
00016000  0.130266E-13  0.125925E-13  0.125924E-13 -0.132484E-21 -0.324019E-23  0.281515E-23  0.499787E+01
00017000  0.130600E-13  0.125785E-13  0.125785E-13 -0.201804E-21 -0.178280E-23  0.112195E-22  0.499785E+01
00018000  0.130946E-13  0.125643E-13  0.125642E-13 -0.315553E-21  0.351131E-23  0.347651E-22  0.499793E+01
00019000  0.131305E-13  0.125498E-13  0.125498E-13 -0.486714E-21  0.887814E-23  0.745222E-22  0.499812E+01
00020000  0.131675E-13  0.125352E-13  0.125351E-13 -0.628181E-21  0.578951E-23  0.959719E-22  0.499840E+01
00021000  0.132056E-13  0.125204E-13  0.125204E-13 -0.666468E-21 -0.704155E-23  0.726919E-22  0.499877E+01
00022000  0.132446E-13  0.125056E-13  0.125056E-13 -0.629042E-21 -0.269419E-22  0.274192E-22  0.499924E+01
00023000  0.132846E-13  0.124908E-13  0.124907E-13 -0.405551E-21 -0.755773E-22 -0.106134E-21  0.499981E+01
00024000  0.133253E-13  0.124760E-13  0.124759E-13 -0.118019E-21 -0.129930E-21 -0.282843E-21  0.500048E+01
00025000  0.133669E-13  0.124612E-13  0.124611E-13  0.132246E-21 -0.192438E-21 -0.448592E-21  0.500126E+01
00026000  0.134090E-13  0.124465E-13  0.124465E-13  0.399437E-21 -0.263065E-21 -0.607115E-21  0.500213E+01
00027000  0.134518E-13  0.124320E-13  0.124319E-13  0.654311E-21 -0.331723E-21 -0.758321E-21  0.500310E+01
00028000  0.134952E-13  0.124177E-13  0.124176E-13  0.871661E-21 -0.403601E-21 -0.853106E-21  0.500418E+01
00029000  0.135389E-13  0.124035E-13  0.124034E-13  0.100976E-20 -0.586538E-21 -0.856502E-21  0.500535E+01
00030000  0.135830E-13  0.123896E-13  0.123895E-13  0.111773E-20 -0.744095E-21 -0.799689E-21  0.500662E+01
00031000  0.136274E-13  0.123760E-13  0.123759E-13  0.117105E-20 -0.973606E-21 -0.708162E-21  0.500799E+01
00032000  0.136720E-13  0.123627E-13  0.123626E-13  0.122287E-20 -0.118047E-20 -0.592880E-21  0.500946E+01
00033000  0.137167E-13  0.123497E-13  0.123496E-13  0.127043E-20 -0.124688E-20 -0.445334E-21  0.501102E+01
00034000  0.137615E-13  0.123371E-13  0.123369E-13  0.132739E-20 -0.418069E-21 -0.238124E-21  0.501269E+01
00035000  0.138062E-13  0.123247E-13  0.123246E-13  0.133292E-20  0.156489E-20  0.147925E-22  0.501445E+01
00036000  0.138508E-13  0.123128E-13  0.123126E-13  0.131065E-20  0.465129E-20  0.301248E-21  0.501630E+01
00037000  0.138950E-13  0.123012E-13  0.123010E-13  0.126032E-20  0.836492E-20  0.617038E-21  0.501825E+01
00038000  0.139389E-13  0.122900E-13  0.122898E-13  0.122462E-20  0.111275E-19  0.958387E-21  0.502030E+01
00039000  0.139824E-13  0.122792E-13  0.122790E-13  0.116866E-20  0.134205E-19  0.129539E-20  0.502244E+01
00040000  0.140253E-13  0.122689E-13  0.122686E-13  0.104373E-20  0.156829E-19  0.159450E-20  0.502467E+01
00041000  0.140675E-13  0.122589E-13  0.122586E-13  0.882246E-21  0.179151E-19  0.183925E-20  0.502700E+01
00042000  0.141089E-13  0.122493E-13  0.122490E-13  0.770345E-21  0.200365E-19  0.203893E-20  0.502943E+01
00043000  0.141496E-13  0.122400E-13  0.122398E-13  0.548100E-21  0.220335E-19  0.215175E-20  0.503197E+01
00044000  0.141893E-13  0.122312E-13  0.122309E-13  0.508117E-23  0.244211E-19  0.206840E-20  0.503460E+01
00045000  0.142280E-13  0.122227E-13  0.122225E-13 -0.471985E-21  0.265349E-19  0.190379E-20  0.503733E+01
00046000  0.142655E-13  0.122147E-13  0.122145E-13 -0.945392E-21  0.283418E-19  0.164987E-20  0.504016E+01
00047000  0.143018E-13  0.122070E-13  0.122068E-13 -0.149124E-20  0.300090E-19  0.123492E-20  0.504309E+01
00048000  0.143369E-13  0.121997E-13  0.121995E-13 -0.188225E-20  0.315977E-19  0.682082E-21  0.504611E+01
00049000  0.143707E-13  0.121928E-13  0.121926E-13 -0.217909E-20  0.328096E-19  0.242024E-22  0.504923E+01
00050000  0.144030E-13  0.121862E-13  0.121861E-13 -0.237999E-20  0.338464E-19 -0.689261E-21  0.505244E+01
00051000  0.144338E-13  0.121800E-13  0.121799E-13 -0.263786E-20  0.348675E-19 -0.148751E-20  0.505575E+01
00052000  0.144630E-13  0.121741E-13  0.121741E-13 -0.294961E-20  0.358502E-19 -0.238499E-20  0.505915E+01
00053000  0.144906E-13  0.121686E-13  0.121686E-13 -0.345585E-20  0.366891E-19 -0.341567E-20  0.506264E+01
00054000  0.145164E-13  0.121635E-13  0.121635E-13 -0.396904E-20  0.368544E-19 -0.463174E-20  0.506623E+01
00055000  0.145405E-13  0.121588E-13  0.121588E-13 -0.422647E-20  0.361133E-19 -0.593515E-20  0.506991E+01
00056000  0.145628E-13  0.121543E-13  0.121545E-13 -0.392167E-20  0.350703E-19 -0.737520E-20  0.507369E+01
00057000  0.145833E-13  0.121503E-13  0.121504E-13 -0.457053E-20  0.338646E-19 -0.897297E-20  0.507755E+01
00058000  0.146017E-13  0.121465E-13  0.121467E-13 -0.573315E-20  0.321140E-19 -0.106850E-19  0.508151E+01
00059000  0.146183E-13  0.121432E-13  0.121434E-13 -0.738648E-20  0.298664E-19 -0.126632E-19  0.508556E+01
00060000  0.146328E-13  0.121402E-13  0.121404E-13 -0.732184E-20  0.266972E-19 -0.150190E-19  0.508970E+01
00061000  0.146452E-13  0.121375E-13  0.121378E-13 -0.674042E-20  0.239237E-19 -0.174016E-19  0.509393E+01
00062000  0.146556E-13  0.121352E-13  0.121355E-13 -0.700601E-20  0.207586E-19 -0.197933E-19  0.509826E+01
00063000  0.146639E-13  0.121333E-13  0.121337E-13 -0.627953E-20  0.178044E-19 -0.222274E-19  0.510268E+01
00064000  0.146699E-13  0.121318E-13  0.121322E-13 -0.481488E-20  0.151529E-19 -0.246165E-19  0.510720E+01
00065000  0.146739E-13  0.121306E-13  0.121311E-13 -0.269561E-20  0.115552E-19 -0.270026E-19  0.511181E+01
00066000  0.146757E-13  0.121298E-13  0.121304E-13 -0.911213E-21  0.678273E-20 -0.292348E-19  0.511652E+01
00067000  0.146753E-13  0.121293E-13  0.121300E-13  0.202648E-20  0.234958E-20 -0.315138E-19  0.512133E+01
00068000  0.146727E-13  0.121292E-13  0.121300E-13  0.469862E-20 -0.215726E-20 -0.336452E-19  0.512623E+01
00069000  0.146680E-13  0.121295E-13  0.121303E-13  0.700851E-20 -0.699518E-20 -0.357360E-19  0.513122E+01
00070000  0.146612E-13  0.121301E-13  0.121310E-13  0.102457E-19 -0.117925E-19 -0.378202E-19  0.513630E+01
00071000  0.146523E-13  0.121312E-13  0.121321E-13  0.135155E-19 -0.172917E-19 -0.400031E-19  0.514148E+01
00072000  0.146413E-13  0.121326E-13  0.121336E-13  0.167051E-19 -0.236026E-19 -0.421089E-19  0.514674E+01
00073000  0.146282E-13  0.121345E-13  0.121355E-13  0.194988E-19 -0.304958E-19 -0.436676E-19  0.515210E+01
00074000  0.146130E-13  0.121367E-13  0.121377E-13  0.206461E-19 -0.380457E-19 -0.448829E-19  0.515754E+01
00075000  0.145959E-13  0.121394E-13  0.121404E-13  0.199103E-19 -0.458285E-19 -0.451092E-19  0.516308E+01
00076000  0.145767E-13  0.121425E-13  0.121435E-13  0.176628E-19 -0.543747E-19 -0.439678E-19  0.516871E+01
00077000  0.145557E-13  0.121460E-13  0.121469E-13  0.156175E-19 -0.624658E-19 -0.432492E-19  0.517444E+01
00078000  0.145329E-13  0.121499E-13  0.121508E-13  0.140928E-19 -0.705328E-19 -0.429067E-19  0.518026E+01
00079000  0.145084E-13  0.121541E-13  0.121549E-13  0.132547E-19 -0.778437E-19 -0.425366E-19  0.518616E+01
00080000  0.144821E-13  0.121588E-13  0.121595E-13  0.122458E-19 -0.843703E-19 -0.421882E-19  0.519216E+01
00081000  0.144542E-13  0.121638E-13  0.121645E-13  0.106592E-19 -0.912442E-19 -0.411817E-19  0.519825E+01
00082000  0.144247E-13  0.121694E-13  0.121699E-13  0.913121E-20 -0.996457E-19 -0.393071E-19  0.520444E+01
00083000  0.143938E-13  0.121753E-13  0.121757E-13  0.682163E-20 -0.107731E-18 -0.372289E-19  0.521072E+01
00084000  0.143615E-13  0.121817E-13  0.121820E-13  0.468618E-20 -0.115578E-18 -0.361400E-19  0.521711E+01
00085000  0.143279E-13  0.121885E-13  0.121886E-13  0.300792E-20 -0.122495E-18 -0.355931E-19  0.522359E+01
00086000  0.142931E-13  0.121957E-13  0.121957E-13  0.137925E-20 -0.128587E-18 -0.353718E-19  0.523018E+01
00087000  0.142573E-13  0.122034E-13  0.122032E-13 -0.257385E-21 -0.134431E-18 -0.350356E-19  0.523687E+01
00088000  0.142205E-13  0.122115E-13  0.122111E-13 -0.170312E-20 -0.140118E-18 -0.347711E-19  0.524365E+01
00089000  0.141829E-13  0.122201E-13  0.122195E-13 -0.333139E-20 -0.145362E-18 -0.341388E-19  0.525054E+01
00090000  0.141445E-13  0.122290E-13  0.122283E-13 -0.524358E-20 -0.150476E-18 -0.335257E-19  0.525754E+01
00091000  0.141054E-13  0.122384E-13  0.122375E-13 -0.718270E-20 -0.155750E-18 -0.324661E-19  0.526465E+01
00092000  0.140657E-13  0.122482E-13  0.122471E-13 -0.960783E-20 -0.160620E-18 -0.309915E-19  0.527185E+01
00093000  0.140256E-13  0.122584E-13  0.122571E-13 -0.118042E-19 -0.165456E-18 -0.287328E-19  0.527917E+01
00094000  0.139851E-13  0.122690E-13  0.122675E-13 -0.141495E-19 -0.170674E-18 -0.259038E-19  0.528659E+01
00095000  0.139442E-13  0.122800E-13  0.122783E-13 -0.164913E-19 -0.176671E-18 -0.227919E-19  0.529412E+01
00096000  0.139031E-13  0.122914E-13  0.122895E-13 -0.193254E-19 -0.182106E-18 -0.196403E-19  0.530176E+01
00097000  0.138620E-13  0.123032E-13  0.123011E-13 -0.224524E-19 -0.186977E-18 -0.166204E-19  0.530949E+01
00098000  0.138208E-13  0.123152E-13  0.123131E-13 -0.255618E-19 -0.191258E-18 -0.135910E-19  0.531734E+01
00099000  0.137796E-13  0.123276E-13  0.123253E-13 -0.292325E-19 -0.195568E-18 -0.107393E-19  0.532529E+01
00100000  0.137385E-13  0.123403E-13  0.123379E-13 -0.326573E-19 -0.198638E-18 -0.783177E-20  0.533334E+01
00101000  0.136977E-13  0.123534E-13  0.123508E-13 -0.358999E-19 -0.202293E-18 -0.483706E-20  0.534151E+01
00102000  0.136572E-13  0.123667E-13  0.123641E-13 -0.389264E-19 -0.205506E-18 -0.205718E-20  0.534978E+01
00103000  0.136169E-13  0.123803E-13  0.123776E-13 -0.419032E-19 -0.207833E-18  0.924535E-21  0.535817E+01
00104000  0.135772E-13  0.123942E-13  0.123914E-13 -0.450296E-19 -0.209804E-18  0.442587E-20  0.536667E+01
00105000  0.135379E-13  0.124082E-13  0.124053E-13 -0.476385E-19 -0.211289E-18  0.783886E-20  0.537527E+01
00106000  0.134993E-13  0.124224E-13  0.124194E-13 -0.509584E-19 -0.213282E-18  0.109680E-19  0.538399E+01
00107000  0.134612E-13  0.124366E-13  0.124336E-13 -0.539328E-19 -0.212730E-18  0.138885E-19  0.539282E+01
